GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid
1400000US06037239330,6037239330,"Census Tract 2393.30, Los Angeles County, California",,297,4,0,15,51,164,37,26,0,233500,404,0,0,0,0,206,128,70,996,0
1400000US06037239501,6037239501,"Census Tract 2395.01, Los Angeles County, California",,212,0,11,59,30,60,43,9,0,216700,628,18,0,0,101,203,232,74,991,25
1400000US06037239502,6037239502,"Census Tract 2395.02, Los Angeles County, California",,286,10,33,23,0,76,99,21,24,301100,562,0,0,20,110,204,143,85,896,0
1400000US06037239601,6037239601,"Census Tract 2396.01, Los Angeles County, California",,283,0,0,32,38,54,145,5,9,314700,575,27,19,32,87,173,133,104,908,0
1400000US06037239602,6037239602,"Census Tract 2396.02, Los Angeles County, California",,198,15,0,18,73,32,23,37,0,172600,558,22,5,18,122,232,101,58,868,54
1400000US06037239701,6037239701,"Census Tract 2397.01, Los Angeles County, California",,313,11,0,46,52,99,105,0,0,234900,696,0,0,33,113,299,144,107,947,33
1400000US06037239702,6037239702,"Census Tract 2397.02, Los Angeles County, California",,344,9,31,33,8,79,131,53,0,314100,668,1,0,21,154,207,216,69,909,12
1400000US06037239801,6037239801,"Census Tract 2398.01, Los Angeles County, California",,317,0,5,32,62,68,150,0,0,292300,593,0,15,25,97,192,185,79,965,22
1400000US06037239802,6037239802,"Census Tract 2398.02, Los Angeles County, California",,443,0,6,25,12,106,254,40,0,333300,666,0,0,0,53,232,305,76,1050,20
1400000US06037240010,6037240010,"Census Tract 2400.10, Los Angeles County, California",,183,3,16,56,28,50,6,24,0,164700,734,59,47,43,190,119,213,63,850,34
1400000US06037240020,6037240020,"Census Tract 2400.20, Los Angeles County, California",,615,14,22,77,124,220,141,17,0,230900,619,0,21,23,69,184,183,139,1034,10
1400000US06037240200,6037240200,"Census Tract 2402, Los Angeles County, California",,356,12,7,51,45,148,62,31,0,233500,899,38,31,17,142,102,393,176,1116,33
1400000US06037240300,6037240300,"Census Tract 2403, Los Angeles County, California",,489,21,0,18,76,126,186,62,0,302100,892,6,70,49,181,217,356,13,890,69
1400000US06037240401,6037240401,"Census Tract 2404.01, Los Angeles County, California",,414,0,0,75,10,177,104,48,0,240700,837,0,0,42,177,229,339,50,979,17
1400000US06037240402,6037240402,"Census Tract 2404.02, Los Angeles County, California",,581,24,0,24,99,208,192,34,0,277300,506,0,0,8,196,64,141,97,880,13
1400000US06037240500,6037240500,"Census Tract 2405, Los Angeles County, California",,526,8,15,32,120,107,182,51,11,264800,944,0,28,54,82,220,294,266,1130,7
1400000US06037240600,6037240600,"Census Tract 2406, Los Angeles County, California",,374,0,64,18,93,59,140,0,0,224000,816,0,23,60,104,240,244,145,982,19
1400000US06037240700,6037240700,"Census Tract 2407, Los Angeles County, California",,819,69,2,153,121,227,235,12,0,225200,853,0,0,94,124,202,209,224,1022,34
1400000US06037240800,6037240800,"Census Tract 2408, Los Angeles County, California",,459,36,0,109,30,157,124,3,0,225000,520,41,6,18,57,100,146,152,1078,15
1400000US06037240900,6037240900,"Census Tract 2409, Los Angeles County, California",,536,23,8,34,155,122,119,75,0,244400,749,0,28,62,138,118,274,129,1034,0
1400000US06037241001,6037241001,"Census Tract 2410.01, Los Angeles County, California",,415,0,66,19,72,117,81,60,0,234600,691,0,49,51,34,177,304,76,1040,0
1400000US06037241002,6037241002,"Census Tract 2410.02, Los Angeles County, California",,380,37,0,0,41,106,150,46,0,306400,551,0,0,43,65,77,161,205,1268,0
1400000US06037241110,6037241110,"Census Tract 2411.10, Los Angeles County, California",,353,10,0,12,55,209,67,0,0,252000,339,0,7,0,19,30,225,58,1196,27
1400000US06037241120,6037241120,"Census Tract 2411.20, Los Angeles County, California",,340,7,11,22,62,92,140,6,0,278200,729,0,7,50,72,198,239,163,1053,12
1400000US06037241201,6037241201,"Census Tract 2412.01, Los Angeles County, California",,416,16,40,41,102,106,102,9,0,210200,398,16,0,18,55,85,110,114,1261,0
1400000US06037241202,6037241202,"Census Tract 2412.02, Los Angeles County, California",,659,11,0,56,81,247,220,44,0,272000,715,36,52,47,89,179,213,99,938,54
1400000US06037241300,6037241300,"Census Tract 2413, Los Angeles County, California",,265,5,13,20,22,54,114,37,0,327200,399,30,0,0,88,102,44,135,952,10
1400000US06037241400,6037241400,"Census Tract 2414, Los Angeles County, California",,310,0,27,47,10,74,114,38,0,297800,514,0,16,12,69,61,127,229,1387,40
1400000US06037242000,6037242000,"Census Tract 2420, Los Angeles County, California",,384,0,11,73,50,140,110,0,0,230900,531,0,66,56,32,104,186,87,1020,6
1400000US06037242100,6037242100,"Census Tract 2421, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,717,16,96,128,244,182,33,18,616,0
1400000US06037242200,6037242200,"Census Tract 2422, Los Angeles County, California",,613,0,12,111,61,197,210,22,0,243400,749,41,69,83,170,122,139,125,771,97
1400000US06037242300,6037242300,"Census Tract 2423, Los Angeles County, California",,298,24,10,8,43,103,97,13,0,237200,745,6,7,52,148,149,243,140,1020,0
1400000US06037242600,6037242600,"Census Tract 2426, Los Angeles County, California",,33,0,0,0,0,23,10,0,0,285900,1155,179,185,332,178,144,53,84,428,0
1400000US06037242700,6037242700,"Census Tract 2427, Los Angeles County, California",,494,23,24,70,134,87,137,19,0,197900,649,23,20,63,81,118,153,191,1061,21
1400000US06037243000,6037243000,"Census Tract 2430, Los Angeles County, California",,626,9,0,130,138,107,201,41,0,232700,552,20,0,0,49,139,199,145,1254,7
1400000US06037243100,6037243100,"Census Tract 2431, Los Angeles County, California",,402,0,24,39,143,140,47,9,0,198200,885,13,37,197,207,160,171,100,739,0
1400000US06037261101,6037261101,"Census Tract 2611.01, Los Angeles County, California",,1386,10,0,27,10,29,72,293,945,"1,000,000+",36,0,0,0,0,0,0,36,"2,000+",14
1400000US06037261102,6037261102,"Census Tract 2611.02, Los Angeles County, California",,1651,23,0,9,34,9,32,165,1379,"1,000,000+",71,0,0,0,0,10,0,61,"2,000+",45
1400000US06037261200,6037261200,"Census Tract 2612, Los Angeles County, California",,1355,7,0,0,27,28,91,412,790,"1,000,000+",155,0,0,0,0,53,16,86,1827,95
1400000US06037262100,6037262100,"Census Tract 2621, Los Angeles County, California",,1099,0,7,6,32,31,36,129,858,"1,000,000+",53,0,0,0,9,0,12,32,1615,55
1400000US06037262200,6037262200,"Census Tract 2622, Los Angeles County, California",,1508,9,0,76,0,9,26,124,1264,"1,000,000+",241,0,0,0,0,0,0,241,1886,30
1400000US06037262301,6037262301,"Census Tract 2623.01, Los Angeles County, California",,889,0,0,0,0,5,27,71,786,"1,000,000+",45,0,0,0,0,0,0,45,"2,000+",0
1400000US06037262302,6037262302,"Census Tract 2623.02, Los Angeles County, California",,1023,15,0,0,12,30,75,114,777,"1,000,000+",204,0,0,0,0,0,29,175,"2,000+",20
1400000US06037262303,6037262303,"Census Tract 2623.03, Los Angeles County, California",,1013,0,11,14,22,0,46,99,821,"1,000,000+",109,0,0,0,0,0,0,109,"2,000+",10
1400000US06037262400,6037262400,"Census Tract 2624, Los Angeles County, California",,1191,0,0,14,0,0,26,62,1089,"1,000,000+",88,0,0,0,0,0,0,88,"2,000+",0
1400000US06037262501,6037262501,"Census Tract 2625.01, Los Angeles County, California",,1193,8,0,9,0,0,24,136,1016,"1,000,000+",156,0,0,10,0,0,0,146,"2,000+",24
1400000US06037262601,6037262601,"Census Tract 2626.01, Los Angeles County, California",,1167,0,12,0,0,7,45,308,795,"1,000,000+",199,0,0,0,0,0,59,140,"2,000+",10
1400000US06037262604,6037262604,"Census Tract 2626.04, Los Angeles County, California",,2086,73,16,0,35,51,11,249,1651,"1,000,000+",410,0,0,11,0,0,69,330,"2,000+",23
1400000US06037262704,6037262704,"Census Tract 2627.04, Los Angeles County, California",,969,13,10,34,40,47,25,184,616,"1,000,000+",440,0,0,0,0,27,61,352,"2,000+",35
1400000US06037262706,6037262706,"Census Tract 2627.06, Los Angeles County, California",,952,4,20,19,0,0,25,71,813,"1,000,000+",322,0,0,0,0,10,138,174,1783,6
1400000US06037262802,6037262802,"Census Tract 2628.02, Los Angeles County, California",,1247,0,0,0,7,18,15,57,1150,"1,000,000+",297,0,0,37,0,0,106,154,1653,19
1400000US06037264000,6037264000,"Census Tract 2640, Los Angeles County, California",,1039,36,0,0,36,0,63,80,824,"1,000,000+",173,0,0,0,9,4,23,137,"2,000+",9
1400000US06037264102,6037264102,"Census Tract 2641.02, Los Angeles County, California",,728,0,0,10,0,36,157,345,180,640700,948,0,0,0,0,42,145,761,1859,28
1400000US06037264103,6037264103,"Census Tract 2641.03, Los Angeles County, California",,341,0,0,0,0,7,88,226,20,616500,1031,0,0,0,17,44,282,688,1691,13
1400000US06037264301,6037264301,"Census Tract 2643.01, Los Angeles County, California",,534,0,13,0,0,0,93,342,86,714100,2391,0,0,13,0,62,603,1713,1772,38
1400000US06037264302,6037264302,"Census Tract 2643.02, Los Angeles County, California",,1269,0,0,0,0,15,106,516,632,997200,1600,0,0,0,0,137,267,1196,1819,29
1400000US06037265100,6037265100,"Census Tract 2651, Los Angeles County, California",,953,7,9,0,0,0,39,320,578,"1,000,000+",372,41,0,0,22,0,0,309,"2,000+",8
1400000US06037265201,6037265201,"Census Tract 2652.01, Los Angeles County, California",,562,0,0,0,0,9,26,193,334,"1,000,000+",349,0,0,0,87,0,107,155,1343,22
1400000US06037265202,6037265202,"Census Tract 2652.02, Los Angeles County, California",,577,0,0,0,20,36,117,153,251,688700,1374,0,0,0,9,46,231,1088,"2,000+",0
1400000US06037265301,6037265301,"Census Tract 2653.01, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0
1400000US06037265303,6037265303,"Census Tract 2653.03, Los Angeles County, California",,78,0,0,0,0,0,53,25,0,439100,1414,8,0,0,0,52,491,863,1661,36
1400000US06037265304,6037265304,"Census Tract 2653.04, Los Angeles County, California",,16,0,0,0,0,0,0,0,16,"1,000,000+",969,0,0,9,57,133,325,445,1449,0
1400000US06037265305,6037265305,"Census Tract 2653.05, Los Angeles County, California",,83,0,0,0,0,0,60,23,0,463700,1746,0,7,0,14,26,846,853,1477,62
1400000US06037265410,6037265410,"Census Tract 2654.10, Los Angeles County, California",,271,0,5,0,0,0,4,97,165,"1,000,000+",298,0,0,0,0,39,120,139,1368,10
1400000US06037265420,6037265420,"Census Tract 2654.20, Los Angeles County, California",,522,28,0,4,0,0,11,27,452,"1,000,000+",200,0,0,0,0,0,37,163,"2,000+",0
1400000US06037265510,6037265510,"Census Tract 2655.10, Los Angeles County, California",,384,0,0,0,0,33,56,178,117,759600,1861,0,0,0,12,111,305,1433,1733,11
1400000US06037265520,6037265520,"Census Tract 2655.20, Los Angeles County, California",,664,15,0,0,0,0,112,406,131,726800,1595,25,0,12,67,15,292,1184,"2,000+",0
1400000US06037265601,6037265601,"Census Tract 2656.01, Los Angeles County, California",,692,0,0,0,21,0,138,227,306,908300,737,0,10,11,13,10,227,466,1700,38
1400000US06037265602,6037265602,"Census Tract 2656.02, Los Angeles County, California",,919,0,0,0,0,32,82,368,437,960100,508,0,0,0,0,14,41,453,"2,000+",128
1400000US06037265700,6037265700,"Census Tract 2657, Los Angeles County, California",,1088,0,0,18,10,0,33,340,687,"1,000,000+",1297,0,0,0,74,0,363,860,1915,99
1400000US06037267100,6037267100,"Census Tract 2671, Los Angeles County, California",,1202,28,18,36,28,0,38,650,404,832500,1487,0,0,0,0,96,432,959,1717,0
1400000US06037267200,6037267200,"Census Tract 2672, Los Angeles County, California",,946,13,0,0,0,0,128,658,147,695300,1770,0,0,0,35,162,601,972,1607,38
1400000US06037267300,6037267300,"Census Tract 2673, Los Angeles County, California",,216,0,0,0,0,18,70,112,16,544600,1696,12,0,0,173,220,771,520,1241,41
1400000US06037267402,6037267402,"Census Tract 2674.02, Los Angeles County, California",,393,0,0,0,0,18,126,217,32,563400,1882,0,0,0,0,79,849,954,1512,27
1400000US06037267403,6037267403,"Census Tract 2674.03, Los Angeles County, California",,250,0,0,0,0,0,109,141,0,546500,1431,0,0,0,64,90,460,817,1645,0
1400000US06037267404,6037267404,"Census Tract 2674.04, Los Angeles County, California",,213,26,8,0,0,0,8,171,0,630000,1355,20,0,0,15,40,268,1012,1931,52
1400000US06037267501,6037267501,"Census Tract 2675.01, Los Angeles County, California",,507,11,0,0,0,0,139,316,41,606000,2005,12,12,0,31,188,1000,762,1368,13
1400000US06037267502,6037267502,"Census Tract 2675.02, Los Angeles County, California",,423,9,0,0,0,0,101,261,52,641000,1179,0,10,0,15,185,416,553,1460,20
1400000US06037267600,6037267600,"Census Tract 2676, Los Angeles County, California",,481,0,0,0,0,0,42,384,55,733000,724,0,0,0,34,100,240,350,1479,18
1400000US06037267700,6037267700,"Census Tract 2677, Los Angeles County, California",,450,0,0,11,0,0,175,251,13,550300,1179,0,0,0,33,151,418,577,1488,7
1400000US06037267800,6037267800,"Census Tract 2678, Los Angeles County, California",,748,0,18,0,0,10,40,445,235,885700,332,0,0,0,0,8,107,217,1797,16
1400000US06037267901,6037267901,"Census Tract 2679.01, Los Angeles County, California",,1111,0,27,17,15,16,120,435,481,930200,292,0,0,0,0,0,0,292,"2,000+",76
1400000US06037267902,6037267902,"Census Tract 2679.02, Los Angeles County, California",,813,0,14,0,0,0,97,450,252,847300,741,0,0,0,16,25,134,566,1862,55
1400000US06037269000,6037269000,"Census Tract 2690, Los Angeles County, California",,1261,0,16,0,0,32,18,412,783,"1,000,000+",930,15,0,0,0,18,251,646,"2,000+",50
1400000US06037269100,6037269100,"Census Tract 2691, Los Angeles County, California",,632,0,0,0,12,24,30,323,243,899200,1329,0,0,22,14,24,326,943,1803,0
1400000US06037269300,6037269300,"Census Tract 2693, Los Angeles County, California",,1286,0,14,0,28,18,9,288,929,"1,000,000+",256,0,0,10,0,18,72,156,1818,10
1400000US06037269500,6037269500,"Census Tract 2695, Los Angeles County, California",,1381,9,13,0,17,8,10,433,891,"1,000,000+",41,0,0,0,0,0,0,41,"2,000+",0
1400000US06037269601,6037269601,"Census Tract 2696.01, Los Angeles County, California",,157,0,0,0,0,0,29,95,33,654700,816,0,17,8,53,175,423,140,1310,35
1400000US06037269602,6037269602,"Census Tract 2696.02, Los Angeles County, California",,170,0,0,0,0,7,10,108,45,866700,964,0,18,16,23,99,493,315,1376,0
1400000US06037269700,6037269700,"Census Tract 2697, Los Angeles County, California",,759,0,0,20,0,53,109,564,13,626900,909,0,0,16,25,168,269,431,1432,0
1400000US06037269800,6037269800,"Census Tract 2698, Los Angeles County, California",,313,0,0,22,0,27,24,209,31,729400,1332,0,0,19,43,194,621,455,1331,0
1400000US06037269903,6037269903,"Census Tract 2699.03, Los Angeles County, California",,62,0,0,0,0,0,31,31,0,500000,1743,0,0,32,75,241,978,417,1242,0
1400000US06037269904,6037269904,"Census Tract 2699.04, Los Angeles County, California",,98,0,0,0,0,24,27,47,0,492600,1911,0,0,0,62,264,1090,495,1223,7
1400000US06037269905,6037269905,"Census Tract 2699.05, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,1210,0,0,29,51,156,536,438,1368,25
1400000US06037269906,6037269906,"Census Tract 2699.06, Los Angeles County, California",,124,0,0,0,0,14,79,17,14,416200,1340,0,15,5,76,93,546,605,1455,66
1400000US06037269907,6037269907,"Census Tract 2699.07, Los Angeles County, California",,235,0,0,0,0,0,70,165,0,572000,1152,0,0,0,51,251,558,292,1265,0
1400000US06037270100,6037270100,"Census Tract 2701, Los Angeles County, California",,226,0,0,23,26,13,140,24,0,436400,2177,0,0,0,0,291,1268,618,1339,15
1400000US06037270200,6037270200,"Census Tract 2702, Los Angeles County, California",,466,12,9,11,10,26,118,250,30,554900,771,0,0,41,111,136,311,172,1139,13
1400000US06037270300,6037270300,"Census Tract 2703, Los Angeles County, California",,557,0,0,9,13,50,117,357,11,603100,369,0,0,12,59,15,228,55,1173,0
1400000US06037271100,6037271100,"Census Tract 2711, Los Angeles County, California",,553,0,41,1,0,11,47,362,91,765800,385,0,0,0,0,59,82,244,1720,19
1400000US06037271200,6037271200,"Census Tract 2712, Los Angeles County, California",,139,0,0,0,0,10,21,108,0,620300,975,0,0,6,57,70,412,430,1436,3
1400000US06037271300,6037271300,"Census Tract 2713, Los Angeles County, California",,1137,8,6,11,14,21,101,882,94,709600,779,0,0,0,95,66,265,353,1419,18
1400000US06037271400,6037271400,"Census Tract 2714, Los Angeles County, California",,1168,4,0,0,12,40,72,820,220,832700,162,0,0,0,0,0,0,162,"2,000+",9
1400000US06037271500,6037271500,"Census Tract 2715, Los Angeles County, California",,749,12,0,0,0,0,53,394,290,907800,546,0,0,0,10,101,195,240,1445,47
1400000US06037271600,6037271600,"Census Tract 2716, Los Angeles County, California",,582,0,0,0,7,0,46,300,229,930500,1305,0,0,0,0,39,662,604,1477,13
1400000US06037271701,6037271701,"Census Tract 2717.01, Los Angeles County, California",,618,6,22,0,19,5,17,423,126,759200,2061,0,0,0,58,66,940,997,1482,34
1400000US06037271702,6037271702,"Census Tract 2717.02, Los Angeles County, California",,462,0,0,0,25,36,93,234,74,683300,1375,0,0,0,52,0,751,572,1453,18
1400000US06037271801,6037271801,"Census Tract 2718.01, Los Angeles County, California",,303,0,0,0,0,15,17,219,52,749000,1431,0,12,0,16,92,767,544,1367,0
1400000US06037271802,6037271802,"Census Tract 2718.02, Los Angeles County, California",,411,0,0,0,0,0,116,295,0,610800,2368,0,0,0,25,235,1040,1068,1439,0
1400000US06037271901,6037271901,"Census Tract 2719.01, Los Angeles County, California",,430,0,0,10,0,0,52,270,98,803700,876,0,0,6,12,104,341,413,1465,13
1400000US06037271902,6037271902,"Census Tract 2719.02, Los Angeles County, California",,505,0,11,0,19,0,11,314,150,853600,1243,0,0,0,23,183,689,348,1185,0
1400000US06037272100,6037272100,"Census Tract 2721, Los Angeles County, California",,1158,46,21,0,5,54,95,734,203,732500,617,0,0,0,0,120,215,282,1244,21
1400000US06037272201,6037272201,"Census Tract 2722.01, Los Angeles County, California",,251,0,0,0,12,31,50,158,0,562000,860,0,0,0,60,121,386,293,1322,11
1400000US06037272202,6037272202,"Census Tract 2722.02, Los Angeles County, California",,311,0,0,0,0,0,133,136,42,581500,1231,0,0,0,70,267,546,348,1291,0
1400000US06037272301,6037272301,"Census Tract 2723.01, Los Angeles County, California",,613,0,0,24,0,0,46,402,141,756600,693,0,0,0,13,68,389,223,1391,18
1400000US06037272302,6037272302,"Census Tract 2723.02, Los Angeles County, California",,284,0,9,0,0,0,111,112,52,588700,1673,14,80,50,144,230,695,460,1211,0
1400000US06037273100,6037273100,"Census Tract 2731, Los Angeles County, California",,577,12,18,0,0,0,20,412,115,849400,273,0,0,0,13,5,35,220,"2,000+",10
1400000US06037273200,6037273200,"Census Tract 2732, Los Angeles County, California",,434,0,0,15,0,14,21,183,201,971200,1126,0,22,43,21,112,364,564,1506,11
1400000US06037273300,6037273300,"Census Tract 2733, Los Angeles County, California",,353,0,7,0,9,0,0,129,208,"1,000,000+",1190,0,18,73,81,87,347,584,1479,12
1400000US06037273402,6037273402,"Census Tract 2734.02, Los Angeles County, California",,368,18,0,0,0,0,0,171,179,990500,1667,0,0,99,36,246,696,590,1275,45
1400000US06037273502,6037273502,"Census Tract 2735.02, Los Angeles County, California",,391,0,0,0,0,0,42,83,266,"1,000,000+",1397,0,0,6,52,159,556,624,1437,24
1400000US06037273600,6037273600,"Census Tract 2736, Los Angeles County, California",,583,0,0,42,6,18,15,191,311,"1,000,000+",567,0,11,0,19,28,87,422,1893,0
1400000US06037273700,6037273700,"Census Tract 2737, Los Angeles County, California",,603,7,0,16,0,31,18,320,211,903300,575,0,0,8,31,48,259,229,1334,23
